award_year,date_awarded,prize_amount,prize_amount_adjusted,laureate_id,known_name,full_name,sex,portion,sort_order,motivation,category,birth_date,birth_city,birth_country,birth_latitude,birth_longitude,death_date,death_city,death_country,death_latitude,death_longitude,affiliation_name,affiliation_city,affiliation_country,affiliation_latitude,affiliation_longitude,wikipedia_url,is_shared,winners_per_year,winners_per_category,is_repeat_winner,country_winner_rank
2008,10/7/2008,10000000,13817016,827.0,Makoto Kobayashi,Makoto Kobayashi,,0.25,2.0,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Physics,,,,,,,,,,,,,,,,,1,12,230,0,
2008,10/7/2008,10000000,13817016,828.0,Toshihide Maskawa,Toshihide Maskawa,,0.25,3.0,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Physics,,,,,,,,,,,,,,,,,1,12,230,0,
2008,10/6/2008,10000000,13817016,823.0,Harald zur Hausen,Harald zur Hausen,,0.5,1.0,for his discovery of human papilloma viruses causing cervical cancer,Physiology or Medicine,,,,,,,,,,,,,,,,,1,12,232,0,
2008,10/6/2008,10000000,13817016,824.0,Françoise Barré-Sinoussi,Françoise Barré-Sinoussi,female,0.25,2.0,for their discovery of human immunodeficiency virus,Physiology or Medicine,7/30/1947,Paris,France,48.860093,2.355954,,,,,,"Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur",Paris,France,48.860093,2.355954,https://en.wikipedia.org/wiki/Françoise_Barré-Sinoussi,1,12,232,0,46.0
2008,10/6/2008,10000000,13817016,825.0,Luc Montagnier,Luc Montagnier,,0.25,3.0,for their discovery of human immunodeficiency virus,Physiology or Medicine,,,,,,,,,,,,,,,,,1,12,232,0,
2008,10/7/2008,10000000,13817016,826.0,Yoichiro Nambu,Yoichiro Nambu,male,0.5,1.0,for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics,Physics,1/18/1921,Tokyo,Japan,35.680183,139.769373,7/5/2015,Osaka,Japan,34.693756,135.50145,"Enrico Fermi Institute, University of Chicago","Chicago, IL",USA,41.876228,-87.638416,https://en.wikipedia.org/wiki/Yoichiro_Nambu,1,12,230,0,11.0
2009,10/12/2009,10000000,13857393,847.0,Oliver E. Williamson,Oliver E. Williamson,male,0.5,2.0,"for his analysis of economic governance, especially the boundaries of the firm",Economic Sciences,9/27/1932,"Superior, WI",USA,46.720776,-92.10408,,,,,,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Oliver_E._Williamson,1,13,99,0,165.0
2009,10/7/2009,10000000,13857393,841.0,Venkatraman Ramakrishnan,Venkatraman Ramakrishnan,male,0.333333,1.0,for studies of the structure and function of the ribosome,Chemistry,1952-00-00,"Chidambaram, Tamil Nadu",India,11.398194,79.695359,,,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Venkatraman_Ramakrishnan,1,13,200,0,5.0
2009,10/7/2009,10000000,13857393,842.0,Thomas A. Steitz,Thomas A. Steitz,male,0.333333,2.0,for studies of the structure and function of the ribosome,Chemistry,8/23/1940,"Milwaukee, WI",USA,43.05,-87.95,8/23/2018,"Branford, CT",USA,41.279903,-72.814118,Yale University,"New Haven, CT",USA,41.307802,-72.932531,https://en.wikipedia.org/wiki/Thomas_A._Steitz,1,13,200,0,166.0
2009,10/7/2009,10000000,13857393,843.0,Ada E. Yonath,Ada E. Yonath,female,0.333333,3.0,for studies of the structure and function of the ribosome,Chemistry,6/22/1939,Jerusalem,Israel,31.767983,35.213809,,,,,,Weizmann Institute of Science,Rehovot,Israel,31.892773,34.811272,https://en.wikipedia.org/wiki/Ada_Yonath,1,13,200,0,3.0
2009,10/12/2009,10000000,13857393,846.0,Elinor Ostrom,Elinor Ostrom,female,0.5,1.0,"for her analysis of economic governance, especially the commons",Economic Sciences,8/7/1933,"Los Angeles, CA",USA,34.062144,-118.225001,6/12/2012,"Bloomington, IN",USA,39.1655,-86.526591,Indiana University,"Bloomington, IN",USA,39.1655,-86.526591,https://en.wikipedia.org/wiki/Elinor_Ostrom,1,13,99,0,167.0
2009,10/5/2009,10000000,13857393,837.0,Jack W. Szostak,Jack W. Szostak,,0.333333,3.0,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2009,10/8/2009,10000000,13857393,844.0,Herta Müller,Herta Müller,female,1.0,1.0,"who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed",Literature,8/17/1953,"Nitzkydorf, Banat",Romania,45.578641,21.536293,,,,,,,,,,,https://en.wikipedia.org/wiki/Herta_Müller,0,13,122,0,1.0
2009,10/6/2009,10000000,13857393,839.0,Willard S. Boyle,Willard S. Boyle,,0.25,2.0,for the invention of an imaging semiconductor circuit - the CCD sensor,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2009,10/6/2009,10000000,13857393,840.0,George E. Smith,George E. Smith,male,0.25,3.0,for the invention of an imaging semiconductor circuit - the CCD sensor,Physics,5/10/1930,"White Plains, NY",USA,41.033985,-73.762909,5/28/2025,"Barnegat Township, NJ",USA,,,Bell Laboratories,"Murray Hill, NJ",USA,40.695294,-74.399829,https://en.wikipedia.org/wiki/George_E._Smith,1,13,230,0,168.0
2009,10/5/2009,10000000,13857393,835.0,Elizabeth H. Blackburn,Elizabeth H. Blackburn,,0.333333,1.0,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2009,10/5/2009,10000000,13857393,836.0,Carol W. Greider,Carol W. Greider,female,0.333333,2.0,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Physiology or Medicine,4/15/1961,"San Diego, CA",USA,32.7305,-117.166696,,,,,,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,39.291586,-76.625305,https://en.wikipedia.org/wiki/Carol_W._Greider,1,13,232,0,169.0
2009,10/6/2009,10000000,13857393,838.0,Charles K. Kao,Charles Kuen Kao,,0.5,1.0,for groundbreaking achievements concerning the transmission of light in fibers for optical communication,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2009,10/9/2009,10000000,13857393,845.0,Barack H. Obama,Barack Hussein Obama,male,1.0,1.0,for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples,Peace,8/4/1961,"Honolulu, HI",USA,21.304546,-157.855682,,,,,,,,,,,https://en.wikipedia.org/wiki/Barack_Obama,0,13,112,0,170.0
2010,10/11/2010,10000000,13681477,858.0,Christopher A. Pissarides,Christopher A. Pissarides,,0.333333,3.0,for their analysis of markets with search frictions,Economic Sciences,,,,,,,,,,,,,,,,,1,11,99,0,
2010,10/6/2010,10000000,13681477,851.0,Richard F. Heck,Richard F. Heck,male,0.333333,1.0,for palladium-catalyzed cross couplings in organic synthesis,Chemistry,8/15/1931,"Springfield, MA",USA,42.101972,-72.585947,10/9/2015,Manila,Philippines,14.594892,120.978264,University of Delaware,,USA,,,https://en.wikipedia.org/wiki/Richard_F._Heck,1,11,200,0,171.0
2010,10/11/2010,10000000,13681477,856.0,Peter A. Diamond,Peter A. Diamond,,0.333333,1.0,for their analysis of markets with search frictions,Economic Sciences,,,,,,,,,,,,,,,,,1,11,99,0,
2010,10/6/2010,10000000,13681477,853.0,Akira Suzuki,Akira Suzuki,male,0.333333,3.0,for palladium-catalyzed cross couplings in organic synthesis,Chemistry,9/12/1930,Mukawa,Japan,42.57475,141.92675,,,,,,Hokkaido University,Sapporo,Japan,43.062096,141.354376,https://en.wikipedia.org/wiki/Akira_Suzuki_(chemist),1,11,200,0,12.0
2010,10/11/2010,10000000,13681477,857.0,Dale T. Mortensen,Dale T. Mortensen,,0.333333,2.0,for their analysis of markets with search frictions,Economic Sciences,,,,,,,,,,,,,,,,,1,11,99,0,
2010,10/5/2010,10000000,13681477,850.0,Konstantin Novoselov,Konstantin Novoselov,male,0.5,2.0,for groundbreaking experiments regarding the two-dimensional material graphene,Physics,8/23/1974,Nizhny Tagil,Russia,57.905148,59.950848,,,,,,University of Manchester,Manchester,United Kingdom,53.478756,-2.245094,https://en.wikipedia.org/wiki/Konstantin_Novoselov,1,11,230,0,19.0
2010,10/7/2010,10000000,13681477,854.0,Mario Vargas Llosa,Mario Vargas Llosa,male,1.0,1.0,"for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat",Literature,3/28/1936,Arequipa,Peru,-16.398867,-71.536964,4/13/2025,Lima,Peru,,,,,,,,https://en.wikipedia.org/wiki/Mario_Vargas_Llosa,0,11,122,0,1.0
2010,10/5/2010,10000000,13681477,849.0,Andre Geim,Andre Geim,male,0.5,1.0,for groundbreaking experiments regarding the two-dimensional material graphene,Physics,10/21/1958,Sochi,Russia,43.585484,39.72311,,,,,,University of Manchester,Manchester,United Kingdom,53.478756,-2.245094,https://en.wikipedia.org/wiki/Andre_Geim,1,11,230,0,20.0
2010,10/8/2010,10000000,13681477,855.0,Liu Xiaobo,Liu Xiaobo,,1.0,1.0,for his long and non-violent struggle for fundamental human rights in China,Peace,,,,,,,,,,,,,,,,,0,11,112,0,
2010,10/4/2010,10000000,13681477,848.0,Robert G. Edwards,Robert G. Edwards,,1.0,1.0,for the development of in vitro fertilization,Physiology or Medicine,,,,,,,,,,,,,,,,,0,11,232,0,
2010,10/6/2010,10000000,13681477,852.0,Ei-ichi Negishi,Ei-ichi Negishi,male,0.333333,2.0,for palladium-catalyzed cross couplings in organic synthesis,Chemistry,7/14/1935,Changchun,China,43.9,125.2,6/6/2021,"Indianapolis, IN",USA,39.768611,-86.158056,Purdue University,"West Lafayette, IN",USA,40.425629,-86.907457,https://en.wikipedia.org/wiki/Ei-ichi_Negishi,1,11,200,0,6.0
2011,10/7/2011,10000000,13335208,870.0,Leymah Gbowee,Leymah Gbowee,,0.333333,2.0,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Peace,,,,,,,,,,,,,,,,,1,13,112,0,
2011,10/10/2011,10000000,13335208,872.0,Thomas J. Sargent,Thomas J. Sargent,,0.5,1.0,for their empirical research on cause and effect in the macroeconomy,Economic Sciences,,,,,,,,,,,,,,,,,1,13,99,0,
2011,10/10/2011,10000000,13335208,873.0,Christopher A. Sims,Christopher A. Sims,male,0.5,2.0,for their empirical research on cause and effect in the macroeconomy,Economic Sciences,10/21/1942,"Washington, D.C.",USA,38.899065,-77.036523,,,,,,Princeton University,"Princeton, NJ",USA,40.359783,-74.668268,https://en.wikipedia.org/wiki/Christopher_A._Sims,1,13,99,0,172.0
2011,10/6/2011,10000000,13335208,868.0,Tomas Tranströmer,Tomas Tranströmer,male,1.0,1.0,"because, through his condensed, translucent images, he gives us fresh access to reality",Literature,4/15/1931,Stockholm,Sweden,59.325371,18.070794,3/26/2015,Stockholm,Sweden,59.325371,18.070794,,,,,,https://en.wikipedia.org/wiki/Tomas_Tranströmer,0,13,122,0,26.0
2011,10/7/2011,10000000,13335208,869.0,Ellen Johnson Sirleaf,Ellen Johnson Sirleaf,,0.333333,1.0,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Peace,,,,,,,,,,,,,,,,,1,13,112,0,
2011,10/3/2011,10000000,13335208,862.0,Jules A. Hoffmann,Jules A. Hoffmann,,0.25,2.0,for their discoveries concerning the activation of innate immunity,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2011,10/5/2011,10000000,13335208,867.0,Dan Shechtman,Dan Shechtman,male,1.0,1.0,for the discovery of quasicrystals,Chemistry,1/24/1941,Tel Aviv,Israel,32.085996,34.781915,,,,,,Technion - Israel Institute of Technology,Haifa,Israel,32.794421,34.99034,https://en.wikipedia.org/wiki/Dan_Shechtman,0,13,200,0,4.0
2011,10/4/2011,10000000,13335208,864.0,Saul Perlmutter,Saul Perlmutter,,0.5,1.0,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2011,10/4/2011,10000000,13335208,865.0,Brian P. Schmidt,Brian P. Schmidt,,0.25,2.0,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2011,10/4/2011,10000000,13335208,866.0,Adam G. Riess,Adam G. Riess,male,0.25,3.0,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Physics,12/16/1969,"Washington, D.C.",USA,38.899065,-77.036523,,,,,,Johns Hopkins University,"Baltimore, MD",USA,39.291586,-76.625305,https://en.wikipedia.org/wiki/Adam_Riess,1,13,230,0,173.0
2011,10/3/2011,10000000,13335208,861.0,Bruce A. Beutler,Bruce A. Beutler,,0.25,1.0,for their discoveries concerning the activation of innate immunity,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2011,10/3/2011,10000000,13335208,863.0,Ralph M. Steinman,Ralph M. Steinman,male,0.5,3.0,for his discovery of the dendritic cell and its role in adaptive immunity,Physiology or Medicine,1/14/1943,Montreal,Canada,45.502786,-73.569058,9/30/2011,"New York, NY",USA,40.715758,-74.0113,Rockefeller University,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Ralph_M._Steinman,1,13,232,0,13.0
2011,10/7/2011,10000000,13335208,871.0,Tawakkol Karman,Tawakkol Karman,,0.333333,3.0,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Peace,,,,,,,,,,,,,,,,,1,13,112,0,
2012,10/15/2012,8000000,10573021,883.0,Lloyd S. Shapley,Lloyd S. Shapley,male,0.5,2.0,for the theory of stable allocations and the practice of market design,Economic Sciences,6/2/1923,"Cambridge, MA",USA,42.374024,-71.107306,3/12/2016,"Tucson, AZ",USA,32.221743,-110.926479,University of California,"Los Angeles, CA",USA,34.062144,-118.225001,https://en.wikipedia.org/wiki/Lloyd_Shapley,1,9,99,0,174.0
2012,10/10/2012,8000000,10573021,878.0,Robert J. Lefkowitz,Robert J. Lefkowitz,male,0.5,1.0,for studies of G-protein-coupled receptors,Chemistry,4/15/1943,"New York, NY",USA,40.715758,-74.0113,,,,,,Howard Hughes Medical Institute,,USA,,,https://en.wikipedia.org/wiki/Robert_Lefkowitz,1,9,200,0,175.0
2012,10/10/2012,8000000,10573021,879.0,Brian Kobilka,Brian K. Kobilka,male,0.5,2.0,for studies of G-protein-coupled receptors,Chemistry,5/30/1955,"Little Falls, MN",USA,45.976357,-94.362503,,,,,,Stanford University School of Medicine,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Brian_Kobilka,1,9,200,0,176.0
2012,10/15/2012,8000000,10573021,882.0,Alvin E. Roth,Alvin E. Roth,male,0.5,1.0,for the theory of stable allocations and the practice of market design,Economic Sciences,12/18/1951,"New York, NY",USA,40.715758,-74.0113,,,,,,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Alvin_E._Roth,1,9,99,0,177.0
2012,10/11/2012,8000000,10573021,880.0,Mo Yan,Mo Yan,male,1.0,1.0,"who with hallucinatory realism merges folk tales, history and the contemporary",Literature,3/25/1956,Gaomi,China,36.365406,119.800537,,,,,,,,,,,https://en.wikipedia.org/wiki/Mo_Yan,0,9,122,0,7.0
2012,10/9/2012,8000000,10573021,877.0,David J. Wineland,David J. Wineland,male,0.5,2.0,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Physics,2/24/1944,"Milwaukee, WI",USA,43.05,-87.95,,,,,,National Institute of Standards and Technology,"Boulder, CO",USA,40.014316,-105.269847,https://en.wikipedia.org/wiki/David_J._Wineland,1,9,230,0,178.0
2012,10/8/2012,8000000,10573021,874.0,Sir John B. Gurdon,Sir John B. Gurdon,male,0.5,1.0,for the discovery that mature cells can be reprogrammed to become pluripotent,Physiology or Medicine,10/2/1933,Dippenhall,United Kingdom,51.212059,-0.835956,10/7/2025,,,,,Gurdon Institute,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/John_Gurdon,1,9,232,0,64.0
2012,10/8/2012,8000000,10573021,875.0,Shinya Yamanaka,Shinya Yamanaka,male,0.5,2.0,for the discovery that mature cells can be reprogrammed to become pluripotent,Physiology or Medicine,9/4/1962,Osaka,Japan,34.693756,135.50145,,,,,,Kyoto University,Kyoto,Japan,35.017709,135.761432,https://en.wikipedia.org/wiki/Shinya_Yamanaka,1,9,232,0,13.0
2012,10/9/2012,8000000,10573021,876.0,Serge Haroche,Serge Haroche,male,0.5,1.0,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Physics,9/11/1944,Casablanca,Morocco,33.599167,-7.62,,,,,,Collège de France,Paris,France,48.860093,2.355954,https://en.wikipedia.org/wiki/Serge_Haroche,1,9,230,0,1.0
2013,10/14/2013,8000000,10578918,895.0,Lars Peter Hansen,Lars Peter Hansen,male,0.333333,2.0,for their empirical analysis of asset prices,Economic Sciences,10/26/1952,"Urbana, IL",USA,40.110863,-88.206265,,,,,,University of Chicago,"Chicago, IL",USA,41.876228,-87.638416,https://en.wikipedia.org/wiki/Lars_Peter_Hansen,1,12,99,0,179.0
2013,10/14/2013,8000000,10578918,896.0,Robert J. Shiller,Robert J. Shiller,,0.333333,3.0,for their empirical analysis of asset prices,Economic Sciences,,,,,,,,,,,,,,,,,1,12,99,0,
2013,10/9/2013,8000000,10578918,890.0,Michael Levitt,Michael Levitt,male,0.333333,2.0,for the development of multiscale models for complex chemical systems,Chemistry,5/9/1947,Pretoria,South Africa,-25.746389,28.188056,,,,,,Stanford University School of Medicine,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Michael_Levitt,1,12,200,0,7.0
2013,10/9/2013,8000000,10578918,891.0,Arieh Warshel,Arieh Warshel,male,0.333333,3.0,for the development of multiscale models for complex chemical systems,Chemistry,11/20/1940,Kibbutz Sde-Nahum,Israel,32.529995,35.479515,,,,,,University of Southern California,"Los Angeles, CA",USA,34.062144,-118.225001,https://en.wikipedia.org/wiki/Arieh_Warshel,1,12,200,0,5.0
2013,10/14/2013,8000000,10578918,894.0,Eugene F. Fama,Eugene F. Fama,male,0.333333,1.0,for their empirical analysis of asset prices,Economic Sciences,2/14/1939,"Boston, MA",USA,42.36042,-71.05681,,,,,,University of Chicago,"Chicago, IL",USA,41.876228,-87.638416,https://en.wikipedia.org/wiki/Eugene_Fama,1,12,99,0,180.0
2013,10/9/2013,8000000,10578918,889.0,Martin Karplus,Martin Karplus,male,0.333333,1.0,for the development of multiscale models for complex chemical systems,Chemistry,3/15/1930,Vienna,Austria,48.207646,16.372793,12/28/2024,"Cambridge, MA",USA,42.374024,-71.107306,Université de Strasbourg,Strasbourg,France,48.573361,7.752464,https://en.wikipedia.org/wiki/Martin_Karplus,1,12,200,0,15.0
2013,10/8/2013,8000000,10578918,887.0,François Englert,François Englert,male,0.5,1.0,"for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider",Physics,11/6/1932,Etterbeek,Belgium,50.836143,4.386174,,,,,,Université Libre de Bruxelles,Brussels,Belgium,50.849243,4.354815,https://en.wikipedia.org/wiki/François_Englert,1,12,230,0,9.0
2013,10/8/2013,8000000,10578918,888.0,Peter Higgs,Peter W. Higgs,male,0.5,2.0,"for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider",Physics,5/29/1929,Newcastle upon Tyne,United Kingdom,54.973846,-1.613157,4/8/2024,Edinburgh,Scotland,55.955709,-3.207405,University of Edinburgh,Edinburgh,United Kingdom,55.955709,-3.207405,https://en.wikipedia.org/wiki/Peter_Higgs,1,12,230,0,65.0
2013,10/7/2013,8000000,10578918,884.0,James E. Rothman,James E. Rothman,,0.333333,1.0,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Physiology or Medicine,,,,,,,,,,,,,,,,,1,12,232,0,
2013,10/7/2013,8000000,10578918,885.0,Randy W. Schekman,Randy W. Schekman,,0.333333,2.0,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Physiology or Medicine,,,,,,,,,,,,,,,,,1,12,232,0,
2013,10/7/2013,8000000,10578918,886.0,Thomas C. Südhof,Thomas C. Südhof,,0.333333,3.0,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Physiology or Medicine,,,,,,,,,,,,,,,,,1,12,232,0,
2013,10/10/2013,8000000,10578918,892.0,Alice Munro,Alice Munro,female,1.0,1.0,master of the contemporary short story,Literature,7/10/1931,Wingham,Canada,43.8875,-81.310278,5/13/2024,Port Hope,Canada,43.95,-78.3,,,,,,https://en.wikipedia.org/wiki/Alice_Munro,0,12,122,0,14.0
2014,10/10/2014,8000000,10596648,914.0,Malala Yousafzai,Malala Yousafzai,female,0.5,2.0,for their struggle against the suppression of children and young people and for the right of all children to education,Peace,7/12/1997,Mingora,Pakistan,34.771667,72.36,,,,,,Malala Fund,Birmingham,UK,,,https://en.wikipedia.org/wiki/Malala_Yousafzai,1,13,112,0,3.0
2014,10/8/2014,8000000,10596648,909.0,Eric Betzig,Eric Betzig,male,0.333333,1.0,for the development of super-resolved fluorescence microscopy,Chemistry,1/13/1960,"Ann Arbor, MI",USA,42.281061,-83.745758,,,,,,"Janelia Research Campus, Howard Hughes Medical Institute","Ashburn, VA",USA,39.043757,-77.487442,https://en.wikipedia.org/wiki/Eric_Betzig,1,13,200,0,181.0
2014,10/8/2014,8000000,10596648,910.0,Stefan W. Hell,Stefan W. Hell,male,0.333333,2.0,for the development of super-resolved fluorescence microscopy,Chemistry,12/23/1962,Arad,Romania,46.166667,21.316667,,,,,,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,51.539385,9.913113,https://en.wikipedia.org/wiki/Stefan_Hell,1,13,200,0,2.0
2014,10/8/2014,8000000,10596648,911.0,William E. Moerner,William E. Moerner,male,0.333333,3.0,for the development of super-resolved fluorescence microscopy,Chemistry,6/24/1953,"Pleasanton, CA",USA,37.662431,-121.874679,,,,,,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/William_E._Moerner,1,13,200,0,182.0
2014,10/13/2014,8000000,10596648,915.0,Jean Tirole,Jean Tirole,,1.0,1.0,for his analysis of market power and regulation,Economic Sciences,,,,,,,,,,,,,,,,,0,13,99,0,
2014,10/9/2014,8000000,10596648,912.0,Patrick Modiano,Patrick Modiano,male,1.0,1.0,"for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation",Literature,7/30/1945,Paris,France,48.860093,2.355954,,,,,,,,,,,https://en.wikipedia.org/wiki/Patrick_Modiano,0,13,122,0,47.0
2014,10/7/2014,8000000,10596648,906.0,Isamu Akasaki,Isamu Akasaki,,0.333333,1.0,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2014,10/7/2014,8000000,10596648,907.0,Hiroshi Amano,Hiroshi Amano,,0.333333,2.0,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2014,10/7/2014,8000000,10596648,908.0,Shuji Nakamura,Shuji Nakamura,,0.333333,3.0,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Physics,,,,,,,,,,,,,,,,,1,13,230,0,
2014,10/6/2014,8000000,10596648,903.0,John O'Keefe,John O'Keefe,,0.5,1.0,for their discoveries of cells that constitute a positioning system in the brain,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2014,10/6/2014,8000000,10596648,904.0,May-Britt Moser,May-Britt Moser,female,0.25,2.0,for their discoveries of cells that constitute a positioning system in the brain,Physiology or Medicine,1/4/1963,Fosnavåg,Norway,62.341667,5.633889,,,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,63.430515,10.395053,https://en.wikipedia.org/wiki/May-Britt_Moser,1,13,232,0,9.0
2014,10/6/2014,8000000,10596648,905.0,Edvard I. Moser,Edvard I. Moser,,0.25,3.0,for their discoveries of cells that constitute a positioning system in the brain,Physiology or Medicine,,,,,,,,,,,,,,,,,1,13,232,0,
2014,10/10/2014,8000000,10596648,913.0,Kailash Satyarthi,Kailash Satyarthi,male,0.5,1.0,for their struggle against the suppression of children and young people and for the right of all children to education,Peace,1/11/1954,Vidisha,India,23.520813,77.80632,,,,,,,,,,,https://en.wikipedia.org/wiki/Kailash_Satyarthi,1,13,112,0,6.0
2015,10/7/2015,8000000,10602571,923.0,Aziz Sancar,Aziz Sancar,male,0.333333,3.0,for mechanistic studies of DNA repair,Chemistry,9/8/1946,Savur,Turkey,37.5375,40.889167,,,,,,University of North Carolina,"Chapel Hill, NC",USA,35.912309,-79.055421,https://en.wikipedia.org/wiki/Aziz_Sancar,1,10,200,0,3.0
2015,10/7/2015,8000000,10602571,921.0,Tomas Lindahl,Tomas Lindahl,male,0.333333,1.0,for mechanistic studies of DNA repair,Chemistry,1/28/1938,Stockholm,Sweden,59.325371,18.070794,,,,,,Francis Crick Institute,Hertfordshire,United Kingdom,,,https://en.wikipedia.org/wiki/Tomas_Lindahl,1,10,200,0,27.0
2015,10/7/2015,8000000,10602571,922.0,Paul Modrich,Paul Modrich,male,0.333333,2.0,for mechanistic studies of DNA repair,Chemistry,6/13/1946,"Raton, NM",USA,36.903374,-104.439362,,,,,,Howard Hughes Medical Institute,"Durham, NC",USA,35.994033,-78.898619,https://en.wikipedia.org/wiki/Paul_L._Modrich,1,10,200,0,183.0
2015,10/8/2015,8000000,10602571,924.0,Svetlana Alexievich,Svetlana Alexievich,female,1.0,1.0,"for her polyphonic writings, a monument to suffering and courage in our time",Literature,5/31/1948,Ivano-Frankivsk,Ukraine,48.922523,24.71032,,,,,,,,,,,https://en.wikipedia.org/wiki/Svetlana_Alexievich,0,10,122,0,5.0
2015,10/12/2015,8000000,10602571,926.0,Angus Deaton,Angus Deaton,,1.0,1.0,"for his analysis of consumption, poverty, and welfare",Economic Sciences,,,,,,,,,,,,,,,,,0,10,99,0,
2015,10/5/2015,8000000,10602571,918.0,Tu Youyou,Tu Youyou,,0.5,3.0,for her discoveries concerning a novel therapy against Malaria,Physiology or Medicine,,,,,,,,,,,,,,,,,1,10,232,0,
2015,10/5/2015,8000000,10602571,916.0,William C. Campbell,William C. Campbell,,0.25,1.0,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Physiology or Medicine,,,,,,,,,,,,,,,,,1,10,232,0,
2015,10/5/2015,8000000,10602571,917.0,Satoshi Ōmura,Satoshi Ōmura,,0.25,2.0,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Physiology or Medicine,,,,,,,,,,,,,,,,,1,10,232,0,
2015,10/6/2015,8000000,10602571,920.0,Arthur B. McDonald,Arthur B. McDonald,male,0.5,2.0,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",Physics,8/29/1943,"Sydney, Nova Scotia",Canada,46.138927,-60.193233,,,,,,Queen's University,Kingston,Canada,44.233333,-76.5,https://en.wikipedia.org/wiki/Arthur_B._McDonald,1,10,230,0,15.0
2015,10/6/2015,8000000,10602571,919.0,Takaaki Kajita,Takaaki Kajita,male,0.5,1.0,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",Physics,3/9/1959,Higashimatsuyama,Japan,36.042152,139.399796,,,,,,University of Tokyo,Kashiwa,Japan,35.867583,139.97575,https://en.wikipedia.org/wiki/Takaaki_Kajita,1,10,230,0,14.0
